Country/Region,MEASURE,CATEGORY,Date_Original,Date - 7,Confirmed - 7,Deaths - 7,Recovered - 7,Confirmed_Original,Deaths_Original,Recovered_Original,Date + 7,Confirmed_+7,Deaths_+7,Recovered_+7,Now,Date,Confirmed Now,Deaths Now,Recovered Now,Active_1weekBefMeasure,Active_DateMeasure,Active_1weekAfterMeasure,Active_Now,Timeframe,Variation_Rate_%
Denmark,limit public gatherings,Social distancing,2020-03-22,2020-03-15,875.0,2.0,1.0,1514.0,13.0,1.0,2020-03-29,2564.0,72.0,73.0,2020-04-11,2020-04-11,6191.0,260.0,2111.0,872.0,1500.0,2419.0,3820.0,Variation 1 week before measure,72.0
Romania,Border closure ,Movement restrictions,2020-03-22,2020-03-15,131.0,0.0,9.0,433.0,3.0,64.0,2020-03-29,1815.0,43.0,206.0,2020-04-11,2020-04-11,5990.0,291.0,758.0,122.0,366.0,1566.0,4941.0,Variation 1 week before measure,200.0
Burundi,International flights suspension,Movement restrictions,2020-03-22,2020-03-15,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-29,0.0,0.0,0.0,2020-04-11,2020-04-11,5.0,0.0,0.0,0.0,0.0,0.0,5.0,Variation 1 week before measure,-0.0
Chile,Curfews,Movement restrictions,2020-03-22,2020-03-15,74.0,0.0,0.0,632.0,1.0,8.0,2020-03-29,2139.0,7.0,75.0,2020-04-11,2020-04-11,6927.0,73.0,1864.0,74.0,623.0,2057.0,4990.0,Variation 1 week before measure,742.0
Australia,General recommendations,Public health measures,2020-03-22,2020-03-15,297.0,3.0,23.0,1314.0,7.0,88.0,2020-03-29,3984.0,16.0,244.0,2020-04-11,2020-04-11,6303.0,57.0,1806.0,271.0,1219.0,3724.0,4440.0,Variation 1 week before measure,350.0
Burundi,Visa restrictions,Movement restrictions,2020-03-22,2020-03-15,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-29,0.0,0.0,0.0,2020-04-11,2020-04-11,5.0,0.0,0.0,0.0,0.0,0.0,5.0,Variation 1 week before measure,-0.0
Ecuador,State of emergency declared,Governance and socio-economic measures,2020-03-22,2020-03-15,28.0,2.0,0.0,789.0,14.0,3.0,2020-03-29,1924.0,58.0,3.0,2020-04-11,2020-04-11,7257.0,315.0,411.0,26.0,772.0,1863.0,6531.0,Variation 1 week before measure,2869.0
Kenya,Public services closure ,Social distancing,2020-03-22,2020-03-15,3.0,0.0,0.0,15.0,0.0,0.0,2020-03-29,42.0,1.0,1.0,2020-04-11,2020-04-11,191.0,7.0,24.0,3.0,15.0,40.0,160.0,Variation 1 week before measure,400.0
Guatemala,Surveillance and monitoring,Movement restrictions,2020-03-22,2020-03-15,1.0,0.0,0.0,19.0,1.0,0.0,2020-03-29,34.0,1.0,10.0,2020-04-11,2020-04-11,137.0,3.0,19.0,1.0,18.0,23.0,115.0,Variation 1 week before measure,1700.0
North Macedonia,Domestic travel restrictions,Movement restrictions,2020-03-22,2020-03-15,14.0,0.0,1.0,114.0,1.0,1.0,2020-03-29,259.0,6.0,3.0,2020-04-11,2020-04-11,760.0,34.0,41.0,13.0,112.0,250.0,685.0,Variation 1 week before measure,762.0
North Macedonia,Curfews,Movement restrictions,2020-03-22,2020-03-15,14.0,0.0,1.0,114.0,1.0,1.0,2020-03-29,259.0,6.0,3.0,2020-04-11,2020-04-11,760.0,34.0,41.0,13.0,112.0,250.0,685.0,Variation 1 week before measure,762.0
Micronesia,Introduction of isolation and quarantine policies,Public health measures,2020-03-22,2020-03-15,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-29,0.0,0.0,0.0,2020-04-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Variation 1 week before measure,-0.0
Micronesia,International flights suspension,Movement restrictions,2020-03-22,2020-03-15,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-29,0.0,0.0,0.0,2020-04-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Variation 1 week before measure,-0.0
Micronesia,Border closure ,Movement restrictions,2020-03-22,2020-03-15,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-29,0.0,0.0,0.0,2020-04-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Variation 1 week before measure,-0.0
Australia,Domestic travel restrictions,Movement restrictions,2020-03-22,2020-03-15,297.0,3.0,23.0,1314.0,7.0,88.0,2020-03-29,3984.0,16.0,244.0,2020-04-11,2020-04-11,6303.0,57.0,1806.0,271.0,1219.0,3724.0,4440.0,Variation 1 week before measure,350.0
Qatar,Partial lockdown,Lockdown,2020-03-22,2020-03-15,401.0,0.0,4.0,494.0,0.0,33.0,2020-03-29,634.0,1.0,48.0,2020-04-11,2020-04-11,2728.0,6.0,247.0,397.0,461.0,585.0,2475.0,Variation 1 week before measure,16.0
Romania,Curfews,Movement restrictions,2020-03-22,2020-03-15,131.0,0.0,9.0,433.0,3.0,64.0,2020-03-29,1815.0,43.0,206.0,2020-04-11,2020-04-11,5990.0,291.0,758.0,122.0,366.0,1566.0,4941.0,Variation 1 week before measure,200.0
Albania,General recommendations,Public health measures,2020-03-22,2020-03-15,42.0,1.0,0.0,89.0,2.0,2.0,2020-03-29,212.0,10.0,33.0,2020-04-11,2020-04-11,433.0,23.0,197.0,41.0,85.0,169.0,213.0,Variation 1 week before measure,107.0
Kuwait,Public services closure ,Social distancing,2020-03-22,2020-03-15,112.0,0.0,5.0,188.0,0.0,27.0,2020-03-29,255.0,0.0,67.0,2020-04-11,2020-04-11,1154.0,1.0,133.0,107.0,161.0,188.0,1020.0,Variation 1 week before measure,50.0
Equatorial Guinea,Economic measures,Governance and socio-economic measures,2020-03-22,2020-03-15,1.0,0.0,0.0,6.0,0.0,0.0,2020-03-29,12.0,0.0,0.0,2020-04-11,2020-04-11,18.0,0.0,3.0,1.0,6.0,12.0,15.0,Variation 1 week before measure,500.0
Liberia,Limit public gatherings,Social distancing,2020-03-22,2020-03-15,0.0,0.0,0.0,3.0,0.0,0.0,2020-03-29,3.0,0.0,0.0,2020-04-11,2020-04-11,48.0,5.0,3.0,0.0,3.0,3.0,40.0,Variation 1 week before measure,100.0
Liberia,State of emergency declared,Governance and socio-economic measures,2020-03-22,2020-03-15,0.0,0.0,0.0,3.0,0.0,0.0,2020-03-29,3.0,0.0,0.0,2020-04-11,2020-04-11,48.0,5.0,3.0,0.0,3.0,3.0,40.0,Variation 1 week before measure,100.0
Albania,Emergency administrative structures activated or established,Governance and socio-economic measures,2020-03-22,2020-03-15,42.0,1.0,0.0,89.0,2.0,2.0,2020-03-29,212.0,10.0,33.0,2020-04-11,2020-04-11,433.0,23.0,197.0,41.0,85.0,169.0,213.0,Variation 1 week before measure,107.0
Cote d'Ivoire,Border closure ,Movement restrictions,2020-03-22,2020-03-15,1.0,0.0,0.0,14.0,0.0,1.0,2020-03-29,165.0,1.0,4.0,2020-04-11,2020-04-11,533.0,4.0,58.0,1.0,13.0,160.0,471.0,Variation 1 week before measure,1200.0
Panama,International flights suspension,Movement restrictions,2020-03-22,2020-03-15,43.0,1.0,0.0,245.0,3.0,0.0,2020-03-29,901.0,17.0,4.0,2020-04-11,2020-04-11,2974.0,74.0,17.0,42.0,242.0,880.0,2883.0,Variation 1 week before measure,476.0
Ethiopia,Military deployment,Governance and socio-economic measures,2020-03-22,2020-03-15,1.0,0.0,0.0,11.0,0.0,4.0,2020-03-29,21.0,0.0,1.0,2020-04-11,2020-04-11,69.0,3.0,10.0,1.0,7.0,20.0,56.0,Variation 1 week before measure,600.0
United States,Military deployment,Governance and socio-economic measures,2020-03-22,2020-03-15,3532.0,63.0,12.0,33326.0,417.0,3.0,2020-03-29,140886.0,2467.0,2665.0,2020-04-11,2020-04-11,526396.0,20463.0,31353.0,3457.0,32906.0,135754.0,474580.0,Variation 1 week before measure,852.0
Liberia,Schools closure ,Social distancing,2020-03-22,2020-03-15,0.0,0.0,0.0,3.0,0.0,0.0,2020-03-29,3.0,0.0,0.0,2020-04-11,2020-04-11,48.0,5.0,3.0,0.0,3.0,3.0,40.0,Variation 1 week before measure,100.0
Liberia,Public services closure ,Social distancing,2020-03-22,2020-03-15,0.0,0.0,0.0,3.0,0.0,0.0,2020-03-29,3.0,0.0,0.0,2020-04-11,2020-04-11,48.0,5.0,3.0,0.0,3.0,3.0,40.0,Variation 1 week before measure,100.0
Cote d'Ivoire,International flights suspension,Movement restrictions,2020-03-22,2020-03-15,1.0,0.0,0.0,14.0,0.0,1.0,2020-03-29,165.0,1.0,4.0,2020-04-11,2020-04-11,533.0,4.0,58.0,1.0,13.0,160.0,471.0,Variation 1 week before measure,1200.0
Algeria,Domestic travel restrictions,Movement restrictions,2020-03-22,2020-03-15,48.0,4.0,12.0,201.0,17.0,65.0,2020-03-29,511.0,31.0,31.0,2020-04-11,2020-04-11,1825.0,275.0,460.0,32.0,119.0,449.0,1090.0,Variation 1 week before measure,272.0
Austria,Domestic travel restrictions,Movement restrictions,2020-03-22,2020-03-15,860.0,1.0,6.0,3244.0,16.0,9.0,2020-03-29,8788.0,86.0,479.0,2020-04-11,2020-04-11,13806.0,337.0,6604.0,853.0,3219.0,8223.0,6865.0,Variation 1 week before measure,277.0
Vanuatu,Partial lockdown,Lockdown,2020-03-22,2020-03-15,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-29,0.0,0.0,0.0,2020-04-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Variation 1 week before measure,-0.0
Guatemala,Curfews,Movement restrictions,2020-03-22,2020-03-15,1.0,0.0,0.0,19.0,1.0,0.0,2020-03-29,34.0,1.0,10.0,2020-04-11,2020-04-11,137.0,3.0,19.0,1.0,18.0,23.0,115.0,Variation 1 week before measure,1700.0
Malaysia,Awareness campaigns,Public health measures,2020-03-22,2020-03-15,428.0,0.0,42.0,1306.0,10.0,139.0,2020-03-29,2470.0,35.0,388.0,2020-04-11,2020-04-11,4530.0,73.0,1995.0,386.0,1157.0,2047.0,2462.0,Variation 1 week before measure,200.0
Nepal,International flights suspension,Movement restrictions,2020-03-22,2020-03-15,1.0,0.0,1.0,2.0,0.0,1.0,2020-03-29,5.0,0.0,1.0,2020-04-11,2020-04-11,9.0,0.0,1.0,0.0,1.0,4.0,8.0,Variation 1 week before measure,100.0
Palestine,Domestic travel restrictions,Movement restrictions,2020-03-22,2020-03-15,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-29,0.0,0.0,0.0,2020-04-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Variation 1 week before measure,-0.0
Nigeria,Schools closure ,Social distancing,2020-03-23,2020-03-16,2.0,0.0,0.0,40.0,1.0,2.0,2020-03-30,131.0,2.0,8.0,2020-04-11,2020-04-11,318.0,10.0,70.0,2.0,37.0,121.0,238.0,Variation 1 week before measure,1750.0
Ethiopia,Border closure ,Movement restrictions,2020-03-23,2020-03-16,5.0,0.0,0.0,11.0,0.0,0.0,2020-03-30,23.0,0.0,4.0,2020-04-11,2020-04-11,69.0,3.0,10.0,5.0,11.0,19.0,56.0,Variation 1 week before measure,120.0
Mexico,Awareness campaigns,Public health measures,2020-03-23,2020-03-16,53.0,0.0,4.0,316.0,3.0,4.0,2020-03-30,993.0,20.0,35.0,2020-04-11,2020-04-11,3844.0,233.0,633.0,49.0,309.0,938.0,2978.0,Variation 1 week before measure,531.0
Madagascar,Public services closure ,Social distancing,2020-03-23,2020-03-16,0.0,0.0,0.0,12.0,0.0,0.0,2020-03-30,43.0,0.0,0.0,2020-04-11,2020-04-11,102.0,0.0,11.0,0.0,12.0,43.0,91.0,Variation 1 week before measure,100.0
Madagascar,Emergency administrative structures activated or established,Governance and socio-economic measures,2020-03-23,2020-03-16,0.0,0.0,0.0,12.0,0.0,0.0,2020-03-30,43.0,0.0,0.0,2020-04-11,2020-04-11,102.0,0.0,11.0,0.0,12.0,43.0,91.0,Variation 1 week before measure,100.0
Angola,Schools closure ,Social distancing,2020-03-23,2020-03-16,0.0,0.0,0.0,3.0,0.0,0.0,2020-03-30,7.0,2.0,0.0,2020-04-11,2020-04-11,19.0,2.0,4.0,0.0,3.0,5.0,13.0,Variation 1 week before measure,100.0
Mexico,General recommendations,Public health measures,2020-03-23,2020-03-16,53.0,0.0,4.0,316.0,3.0,4.0,2020-03-30,993.0,20.0,35.0,2020-04-11,2020-04-11,3844.0,233.0,633.0,49.0,309.0,938.0,2978.0,Variation 1 week before measure,531.0
Tanzania,Introduction of isolation and quarantine policies,Public health measures,2020-03-23,2020-03-16,1.0,0.0,0.0,12.0,0.0,0.0,2020-03-30,19.0,0.0,1.0,2020-04-11,2020-04-11,32.0,3.0,5.0,1.0,12.0,18.0,24.0,Variation 1 week before measure,1100.0
Mexico,Limit public gatherings,Social distancing,2020-03-23,2020-03-16,53.0,0.0,4.0,316.0,3.0,4.0,2020-03-30,993.0,20.0,35.0,2020-04-11,2020-04-11,3844.0,233.0,633.0,49.0,309.0,938.0,2978.0,Variation 1 week before measure,531.0
Greece,Curfews,Movement restrictions,2020-03-23,2020-03-16,331.0,4.0,8.0,695.0,17.0,29.0,2020-03-30,1212.0,43.0,52.0,2020-04-11,2020-04-11,2081.0,93.0,269.0,319.0,649.0,1117.0,1719.0,Variation 1 week before measure,103.0
Saint Lucia,Partial lockdown,Lockdown,2020-03-23,2020-03-16,2.0,0.0,0.0,3.0,0.0,0.0,2020-03-30,9.0,0.0,1.0,2020-04-11,2020-04-11,15.0,0.0,1.0,2.0,3.0,8.0,14.0,Variation 1 week before measure,50.0
Uganda,International flights suspension,Movement restrictions,2020-03-23,2020-03-16,0.0,0.0,0.0,9.0,0.0,0.0,2020-03-30,33.0,0.0,0.0,2020-04-11,2020-04-11,53.0,0.0,4.0,0.0,9.0,33.0,49.0,Variation 1 week before measure,100.0
Iceland,Strengthening the public health system,Public health measures,2020-03-23,2020-03-16,180.0,0.0,0.0,588.0,1.0,51.0,2020-03-30,1086.0,2.0,157.0,2020-04-11,2020-04-11,1689.0,8.0,841.0,180.0,536.0,927.0,840.0,Variation 1 week before measure,198.0
Dominican Republic,General recommendations,Public health measures,2020-03-23,2020-03-16,11.0,0.0,0.0,245.0,3.0,3.0,2020-03-30,901.0,42.0,4.0,2020-04-11,2020-04-11,2759.0,135.0,108.0,11.0,239.0,855.0,2516.0,Variation 1 week before measure,2073.0
Rwanda,Domestic travel restrictions,Movement restrictions,2020-03-23,2020-03-16,5.0,0.0,0.0,36.0,0.0,0.0,2020-03-30,70.0,0.0,0.0,2020-04-11,2020-04-11,120.0,0.0,18.0,5.0,36.0,70.0,102.0,Variation 1 week before measure,620.0
Costa Rica,Domestic travel restrictions,Movement restrictions,2020-03-23,2020-03-16,35.0,0.0,0.0,158.0,2.0,2.0,2020-03-30,330.0,2.0,4.0,2020-04-11,2020-04-11,577.0,3.0,49.0,35.0,154.0,324.0,525.0,Variation 1 week before measure,340.0
Colombia,International flights suspension,Movement restrictions,2020-03-23,2020-03-16,54.0,0.0,0.0,277.0,3.0,3.0,2020-03-30,798.0,12.0,15.0,2020-04-11,2020-04-11,2709.0,100.0,214.0,54.0,271.0,771.0,2395.0,Variation 1 week before measure,402.0
Armenia,International flights suspension,Movement restrictions,2020-03-23,2020-03-16,52.0,0.0,0.0,235.0,0.0,2.0,2020-03-30,482.0,3.0,30.0,2020-04-11,2020-04-11,967.0,13.0,173.0,52.0,233.0,449.0,781.0,Variation 1 week before measure,348.0
Cameroon,Strengthening the public health system,Public health measures,2020-03-23,2020-03-16,4.0,0.0,0.0,56.0,0.0,2.0,2020-03-30,139.0,6.0,5.0,2020-04-11,2020-04-11,820.0,12.0,98.0,4.0,54.0,128.0,710.0,Variation 1 week before measure,1250.0
Tanzania,Additional health/documents requirements upon arrival,Movement restrictions,2020-03-23,2020-03-16,1.0,0.0,0.0,12.0,0.0,0.0,2020-03-30,19.0,0.0,1.0,2020-04-11,2020-04-11,32.0,3.0,5.0,1.0,12.0,18.0,24.0,Variation 1 week before measure,1100.0
Samoa,Economic measures,Governance and socio-economic measures,2020-03-23,2020-03-16,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-30,0.0,0.0,0.0,2020-04-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Variation 1 week before measure,-0.0
Liechtenstein,Strengthening the public health system,Public health measures,2020-03-23,2020-03-16,4.0,0.0,0.0,51.0,0.0,0.0,2020-03-30,62.0,0.0,0.0,2020-04-11,2020-04-11,79.0,1.0,55.0,4.0,51.0,62.0,23.0,Variation 1 week before measure,1175.0
United Arab Emirates,Public services closure ,Social distancing,2020-03-23,2020-03-16,98.0,0.0,23.0,198.0,2.0,41.0,2020-03-30,611.0,5.0,61.0,2020-04-11,2020-04-11,3736.0,20.0,588.0,75.0,155.0,545.0,3128.0,Variation 1 week before measure,107.0
Malawi,Schools closure ,Social distancing,2020-03-23,2020-03-16,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-30,0.0,0.0,0.0,2020-04-11,2020-04-11,12.0,2.0,0.0,0.0,0.0,0.0,10.0,Variation 1 week before measure,-0.0
Brazil,Visa restrictions,Movement restrictions,2020-03-23,2020-03-16,200.0,0.0,1.0,1924.0,34.0,2.0,2020-03-30,4579.0,159.0,120.0,2020-04-11,2020-04-11,20727.0,1124.0,173.0,199.0,1888.0,4300.0,19430.0,Variation 1 week before measure,849.0
Algeria,Curfews,Movement restrictions,2020-03-23,2020-03-16,54.0,4.0,12.0,230.0,17.0,65.0,2020-03-30,584.0,35.0,37.0,2020-04-11,2020-04-11,1825.0,275.0,460.0,38.0,148.0,512.0,1090.0,Variation 1 week before measure,289.0
Albania,Curfews,Movement restrictions,2020-03-23,2020-03-16,51.0,1.0,0.0,104.0,4.0,2.0,2020-03-30,223.0,11.0,44.0,2020-04-11,2020-04-11,433.0,23.0,197.0,50.0,98.0,168.0,213.0,Variation 1 week before measure,96.0
Greece,Partial lockdown,Lockdown,2020-03-23,2020-03-16,331.0,4.0,8.0,695.0,17.0,29.0,2020-03-30,1212.0,43.0,52.0,2020-04-11,2020-04-11,2081.0,93.0,269.0,319.0,649.0,1117.0,1719.0,Variation 1 week before measure,103.0
Mozambique,Visa restrictions,Movement restrictions,2020-03-23,2020-03-16,0.0,0.0,0.0,1.0,0.0,0.0,2020-03-30,8.0,0.0,0.0,2020-04-11,2020-04-11,20.0,0.0,2.0,0.0,1.0,8.0,18.0,Variation 1 week before measure,100.0
Netherlands,Emergency administrative structures activated or established,Governance and socio-economic measures,2020-03-23,2020-03-16,1416.0,24.0,2.0,4764.0,214.0,3.0,2020-03-30,11817.0,865.0,253.0,2020-04-11,2020-04-11,24571.0,2653.0,291.0,1390.0,4547.0,10699.0,21627.0,Variation 1 week before measure,227.0
Oman,Curfews,Movement restrictions,2020-03-23,2020-03-16,22.0,0.0,9.0,66.0,0.0,17.0,2020-03-30,179.0,0.0,29.0,2020-04-11,2020-04-11,546.0,3.0,109.0,13.0,49.0,150.0,434.0,Variation 1 week before measure,277.0
Algeria,Partial lockdown,Lockdown,2020-03-23,2020-03-16,54.0,4.0,12.0,230.0,17.0,65.0,2020-03-30,584.0,35.0,37.0,2020-04-11,2020-04-11,1825.0,275.0,460.0,38.0,148.0,512.0,1090.0,Variation 1 week before measure,289.0
Madagascar,Curfews,Movement restrictions,2020-03-23,2020-03-16,0.0,0.0,0.0,12.0,0.0,0.0,2020-03-30,43.0,0.0,0.0,2020-04-11,2020-04-11,102.0,0.0,11.0,0.0,12.0,43.0,91.0,Variation 1 week before measure,100.0
Eritrea,Economic measures,Governance and socio-economic measures,2020-03-23,2020-03-16,0.0,0.0,0.0,1.0,0.0,0.0,2020-03-30,12.0,0.0,0.0,2020-04-11,2020-04-11,34.0,0.0,0.0,0.0,1.0,12.0,34.0,Variation 1 week before measure,100.0
Mozambique,Economic measures,Governance and socio-economic measures,2020-03-23,2020-03-16,0.0,0.0,0.0,1.0,0.0,0.0,2020-03-30,8.0,0.0,0.0,2020-04-11,2020-04-11,20.0,0.0,2.0,0.0,1.0,8.0,18.0,Variation 1 week before measure,100.0
Mozambique,Emergency administrative structures activated or established,Governance and socio-economic measures,2020-03-23,2020-03-16,0.0,0.0,0.0,1.0,0.0,0.0,2020-03-30,8.0,0.0,0.0,2020-04-11,2020-04-11,20.0,0.0,2.0,0.0,1.0,8.0,18.0,Variation 1 week before measure,100.0
Switzerland,Full lockdown,Lockdown,2020-03-23,2020-03-16,2200.0,14.0,4.0,8795.0,120.0,131.0,2020-03-30,15922.0,359.0,1823.0,2020-04-11,2020-04-11,25107.0,1036.0,12100.0,2182.0,8544.0,13740.0,11971.0,Variation 1 week before measure,292.0
Georgia,Partial lockdown,Lockdown,2020-03-23,2020-03-16,0.0,0.0,0.0,61.0,0.0,8.0,2020-03-30,103.0,0.0,20.0,2020-04-11,2020-04-11,242.0,3.0,60.0,0.0,53.0,83.0,179.0,Variation 1 week before measure,100.0
Algeria,Military deployment,Governance and socio-economic measures,2020-03-23,2020-03-16,54.0,4.0,12.0,230.0,17.0,65.0,2020-03-30,584.0,35.0,37.0,2020-04-11,2020-04-11,1825.0,275.0,460.0,38.0,148.0,512.0,1090.0,Variation 1 week before measure,289.0
"China, Hong Kong Special Administrative Region",Limit public gatherings,Social distancing,2020-03-23,2020-03-16,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-30,0.0,0.0,0.0,2020-04-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Variation 1 week before measure,-0.0
Belize,International flights suspension,Movement restrictions,2020-03-23,2020-03-16,0.0,0.0,0.0,1.0,0.0,0.0,2020-03-30,3.0,0.0,0.0,2020-04-11,2020-04-11,13.0,2.0,0.0,0.0,1.0,3.0,11.0,Variation 1 week before measure,100.0
Mozambique,Limit public gatherings,Social distancing,2020-03-23,2020-03-16,0.0,0.0,0.0,1.0,0.0,0.0,2020-03-30,8.0,0.0,0.0,2020-04-11,2020-04-11,20.0,0.0,2.0,0.0,1.0,8.0,18.0,Variation 1 week before measure,100.0
Mozambique,Schools closure ,Social distancing,2020-03-23,2020-03-16,0.0,0.0,0.0,1.0,0.0,0.0,2020-03-30,8.0,0.0,0.0,2020-04-11,2020-04-11,20.0,0.0,2.0,0.0,1.0,8.0,18.0,Variation 1 week before measure,100.0
Oman,Emergency administrative structures activated or established,Governance and socio-economic measures,2020-03-23,2020-03-16,22.0,0.0,9.0,66.0,0.0,17.0,2020-03-30,179.0,0.0,29.0,2020-04-11,2020-04-11,546.0,3.0,109.0,13.0,49.0,150.0,434.0,Variation 1 week before measure,277.0
Seychelles,Domestic travel restrictions,Movement restrictions,2020-03-23,2020-03-16,3.0,0.0,0.0,7.0,0.0,0.0,2020-03-30,8.0,0.0,0.0,2020-04-11,2020-04-11,11.0,0.0,0.0,3.0,7.0,8.0,11.0,Variation 1 week before measure,133.0
Italy,Full lockdown,Lockdown,2020-03-23,2020-03-16,27980.0,2158.0,2749.0,63927.0,6077.0,7432.0,2020-03-30,101739.0,11591.0,14620.0,2020-04-11,2020-04-11,152271.0,19468.0,32534.0,23073.0,50418.0,75528.0,100269.0,Variation 1 week before measure,119.0
Croatia,Domestic travel restrictions,Movement restrictions,2020-03-23,2020-03-16,57.0,0.0,2.0,315.0,1.0,5.0,2020-03-30,790.0,6.0,67.0,2020-04-11,2020-04-11,1534.0,21.0,323.0,55.0,309.0,717.0,1190.0,Variation 1 week before measure,462.0
Nepal,Health screenings in airports and border crossings,Public health measures,2020-03-23,2020-03-16,1.0,0.0,1.0,2.0,0.0,1.0,2020-03-30,5.0,0.0,1.0,2020-04-11,2020-04-11,9.0,0.0,1.0,0.0,1.0,4.0,8.0,Variation 1 week before measure,100.0
South Sudan,Humanitarian exemptions,Humanitarian exemption,2020-03-23,2020-03-16,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-30,0.0,0.0,0.0,2020-04-11,2020-04-11,4.0,0.0,0.0,0.0,0.0,0.0,4.0,Variation 1 week before measure,-0.0
Georgia,Limit public gatherings,Social distancing,2020-03-23,2020-03-16,0.0,0.0,0.0,61.0,0.0,8.0,2020-03-30,103.0,0.0,20.0,2020-04-11,2020-04-11,242.0,3.0,60.0,0.0,53.0,83.0,179.0,Variation 1 week before measure,100.0
Saint Lucia,Border closure ,Movement restrictions,2020-03-23,2020-03-16,2.0,0.0,0.0,3.0,0.0,0.0,2020-03-30,9.0,0.0,1.0,2020-04-11,2020-04-11,15.0,0.0,1.0,2.0,3.0,8.0,14.0,Variation 1 week before measure,50.0
Honduras,Economic measures,Governance and socio-economic measures,2020-03-23,2020-03-16,6.0,0.0,0.0,27.0,0.0,0.0,2020-03-30,139.0,7.0,3.0,2020-04-11,2020-04-11,392.0,24.0,7.0,6.0,27.0,129.0,361.0,Variation 1 week before measure,350.0
"China, Hong Kong Special Administrative Region",Economic measures,Governance and socio-economic measures,2020-03-23,2020-03-16,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-30,0.0,0.0,0.0,2020-04-11,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Variation 1 week before measure,-0.0
Cyprus,Domestic travel restrictions,Movement restrictions,2020-03-23,2020-03-16,33.0,0.0,0.0,116.0,1.0,3.0,2020-03-30,230.0,7.0,22.0,2020-04-11,2020-04-11,616.0,10.0,61.0,33.0,112.0,201.0,545.0,Variation 1 week before measure,239.0
Cyprus,Curfews,Movement restrictions,2020-03-23,2020-03-16,33.0,0.0,0.0,116.0,1.0,3.0,2020-03-30,230.0,7.0,22.0,2020-04-11,2020-04-11,616.0,10.0,61.0,33.0,112.0,201.0,545.0,Variation 1 week before measure,239.0
El Salvador,Surveillance and monitoring,Movement restrictions,2020-03-23,2020-03-16,0.0,0.0,0.0,3.0,0.0,0.0,2020-03-30,30.0,0.0,0.0,2020-04-11,2020-04-11,118.0,6.0,19.0,0.0,3.0,30.0,93.0,Variation 1 week before measure,100.0
Equatorial Guinea,Awareness campaigns,Public health measures,2020-03-23,2020-03-16,1.0,0.0,0.0,9.0,0.0,0.0,2020-03-30,12.0,0.0,0.0,2020-04-11,2020-04-11,18.0,0.0,3.0,1.0,9.0,12.0,15.0,Variation 1 week before measure,800.0
Saudi Arabia,Curfews,Movement restrictions,2020-03-23,2020-03-16,118.0,0.0,2.0,562.0,0.0,19.0,2020-03-30,1453.0,8.0,115.0,2020-04-11,2020-04-11,4033.0,52.0,720.0,116.0,543.0,1330.0,3261.0,Variation 1 week before measure,368.0
Mauritius,Curfews,Movement restrictions,2020-03-23,2020-03-16,0.0,0.0,0.0,36.0,2.0,0.0,2020-03-30,128.0,3.0,0.0,2020-04-11,2020-04-11,319.0,9.0,28.0,0.0,34.0,125.0,282.0,Variation 1 week before measure,100.0
Nepal,Domestic travel restrictions,Movement restrictions,2020-03-23,2020-03-16,1.0,0.0,1.0,2.0,0.0,1.0,2020-03-30,5.0,0.0,1.0,2020-04-11,2020-04-11,9.0,0.0,1.0,0.0,1.0,4.0,8.0,Variation 1 week before measure,100.0
Saint Lucia,Public services closure ,Social distancing,2020-03-23,2020-03-16,2.0,0.0,0.0,3.0,0.0,0.0,2020-03-30,9.0,0.0,1.0,2020-04-11,2020-04-11,15.0,0.0,1.0,2.0,3.0,8.0,14.0,Variation 1 week before measure,50.0
