Country/Region,Bm,DATE,Feature
Chad,1.0,2020-02-25,Infection Rate
Chad,1.0,2020-02-05,Infection Rate
Chad,1.0,2020-01-29,Infection Rate
Chad,1.0,2020-03-09,Infection Rate
Chad,1.0,2020-02-23,Infection Rate
Chad,1.0,2020-02-17,Infection Rate
Chad,1.0,2020-02-07,Infection Rate
Chad,1.0,2020-04-07,Infection Rate
Chad,1.0,2020-03-08,Infection Rate
Chad,1.0,2020-04-13,Infection Rate
Chad,1.0,2020-03-07,Infection Rate
Chad,1.0,2020-02-29,Infection Rate
Chad,1.0,2020-02-01,Infection Rate
Chad,1.0,2020-02-19,Infection Rate
Chad,1.0,2020-03-30,Infection Rate
Chad,1.0,2020-02-28,Infection Rate
Chad,1.0,2020-02-04,Infection Rate
Chad,1.0,2020-04-10,Infection Rate
Chad,1.0,2020-02-16,Infection Rate
Chile,1.0,2020-02-05,Infection Rate
Chile,2.0,2020-03-24,Infection Rate
Chile,1.0,2020-03-10,Infection Rate
Chile,1.0,2020-03-15,Infection Rate
Chile,1.0,2020-02-09,Infection Rate
Chile,1.0,2020-01-24,Infection Rate
Chile,1.0,2020-01-26,Infection Rate
Chile,1.0,2020-02-15,Infection Rate
Chile,2.0,2020-03-27,Infection Rate
Chile,1.0,2020-02-06,Infection Rate
Chile,1.0,2020-03-01,Infection Rate
Chile,1.0,2020-03-05,Infection Rate
Chile,2.0,2020-04-12,Infection Rate
Chile,1.0,2020-03-13,Infection Rate
Chile,2.0,2020-04-06,Infection Rate
Chile,2.0,2020-03-30,Infection Rate
Chile,1.0,2020-03-14,Infection Rate
Chile,1.0,2020-03-21,Infection Rate
Chile,1.0,2020-02-10,Infection Rate
Chile,1.0,2020-02-12,Infection Rate
Chile,2.0,2020-04-09,Infection Rate
Chile,2.0,2020-04-15,Infection Rate
Chile,1.0,2020-02-03,Infection Rate
Chile,1.0,2020-02-26,Infection Rate
Chile,2.0,2020-04-08,Infection Rate
Chile,1.0,2020-02-29,Infection Rate
Chile,1.0,2020-03-03,Infection Rate
Chile,1.0,2020-02-04,Infection Rate
Chile,2.0,2020-03-26,Infection Rate
Chile,2.0,2020-04-01,Infection Rate
Chile,2.0,2020-04-07,Infection Rate
Chile,2.0,2020-03-29,Infection Rate
Chile,1.0,2020-02-22,Infection Rate
Chile,2.0,2020-04-14,Infection Rate
Chile,1.0,2020-02-23,Infection Rate
Chile,1.0,2020-02-07,Infection Rate
Chile,1.0,2020-03-09,Infection Rate
Chile,2.0,2020-04-11,Infection Rate
Chile,1.0,2020-02-18,Infection Rate
Chile,1.0,2020-03-02,Infection Rate
Chile,1.0,2020-02-28,Infection Rate
Chile,2.0,2020-03-25,Infection Rate
Chile,2.0,2020-03-31,Infection Rate
Chile,1.0,2020-03-12,Infection Rate
Chile,1.0,2020-01-22,Infection Rate
Chile,2.0,2020-03-22,Infection Rate
Chile,1.0,2020-02-17,Infection Rate
Chile,1.0,2020-03-04,Infection Rate
Chile,2.0,2020-04-02,Infection Rate
Chile,1.0,2020-01-31,Infection Rate
Chile,1.0,2020-03-17,Infection Rate
Chile,1.0,2020-02-11,Infection Rate
Chile,1.0,2020-02-01,Infection Rate
Chile,2.0,2020-04-04,Infection Rate
Chile,2.0,2020-04-03,Infection Rate
Chile,1.0,2020-02-13,Infection Rate
Chile,1.0,2020-03-20,Infection Rate
Chile,1.0,2020-03-06,Infection Rate
Chile,1.0,2020-03-19,Infection Rate
Chile,1.0,2020-02-27,Infection Rate
Chile,1.0,2020-02-20,Infection Rate
Chile,1.0,2020-03-07,Infection Rate
Chile,1.0,2020-01-27,Infection Rate
Chile,1.0,2020-02-24,Infection Rate
Chile,1.0,2020-02-21,Infection Rate
Chile,1.0,2020-01-28,Infection Rate
Chile,1.0,2020-02-16,Infection Rate
Chile,1.0,2020-03-11,Infection Rate
Chile,1.0,2020-02-14,Infection Rate
Chile,2.0,2020-03-28,Infection Rate
Chile,1.0,2020-03-16,Infection Rate
Chile,2.0,2020-03-23,Infection Rate
Chile,1.0,2020-02-19,Infection Rate
Chile,1.0,2020-03-18,Infection Rate
Chile,2.0,2020-04-05,Infection Rate
Chile,1.0,2020-01-23,Infection Rate
Chile,1.0,2020-02-25,Infection Rate
Chile,1.0,2020-02-08,Infection Rate
Chile,2.0,2020-04-10,Infection Rate
Chile,2.0,2020-04-13,Infection Rate
Chile,1.0,2020-01-30,Infection Rate
Chile,1.0,2020-01-25,Infection Rate
Chile,1.0,2020-02-02,Infection Rate
Chile,1.0,2020-03-08,Infection Rate
Chile,1.0,2020-01-29,Infection Rate
China,2.0,2020-02-16,Infection Rate
China,1.0,2020-01-26,Infection Rate
China,2.0,2020-02-24,Infection Rate
China,1.0,2020-03-22,Infection Rate
China,1.0,2020-03-16,Infection Rate
China,1.0,2020-03-24,Infection Rate
China,2.0,2020-02-15,Infection Rate
China,1.0,2020-02-04,Infection Rate
China,2.0,2020-02-13,Infection Rate
China,1.0,2020-04-06,Infection Rate
China,1.0,2020-03-07,Infection Rate
China,2.0,2020-02-19,Infection Rate
China,1.0,2020-04-02,Infection Rate
China,2.0,2020-02-25,Infection Rate
China,1.0,2020-04-12,Infection Rate
China,2.0,2020-02-17,Infection Rate
China,1.0,2020-03-28,Infection Rate
China,2.0,2020-02-22,Infection Rate
China,1.0,2020-02-02,Infection Rate
China,2.0,2020-02-14,Infection Rate
China,1.0,2020-04-15,Infection Rate
China,1.0,2020-02-07,Infection Rate
China,1.0,2020-01-30,Infection Rate
China,1.0,2020-04-03,Infection Rate
China,1.0,2020-02-06,Infection Rate
China,1.0,2020-01-22,Infection Rate
China,1.0,2020-03-14,Infection Rate
China,1.0,2020-03-25,Infection Rate
China,1.0,2020-03-31,Infection Rate
China,1.0,2020-01-27,Infection Rate
China,1.0,2020-02-28,Infection Rate
China,1.0,2020-03-26,Infection Rate
China,1.0,2020-04-09,Infection Rate
China,1.0,2020-03-02,Infection Rate
China,1.0,2020-04-01,Infection Rate
China,1.0,2020-03-20,Infection Rate
China,1.0,2020-01-28,Infection Rate
China,2.0,2020-02-27,Infection Rate
China,1.0,2020-03-06,Infection Rate
China,1.0,2020-01-29,Infection Rate
China,1.0,2020-04-11,Infection Rate
China,2.0,2020-02-20,Infection Rate
China,1.0,2020-03-10,Infection Rate
China,1.0,2020-02-12,Infection Rate
China,1.0,2020-01-24,Infection Rate
China,1.0,2020-02-11,Infection Rate
China,1.0,2020-03-21,Infection Rate
China,1.0,2020-03-23,Infection Rate
China,1.0,2020-03-09,Infection Rate
China,1.0,2020-03-13,Infection Rate
China,1.0,2020-02-29,Infection Rate
China,1.0,2020-02-01,Infection Rate
China,1.0,2020-04-08,Infection Rate
China,1.0,2020-02-09,Infection Rate
China,1.0,2020-02-10,Infection Rate
China,1.0,2020-04-14,Infection Rate
China,2.0,2020-02-21,Infection Rate
China,1.0,2020-03-17,Infection Rate
China,1.0,2020-01-25,Infection Rate
China,1.0,2020-03-30,Infection Rate
China,1.0,2020-02-03,Infection Rate
China,1.0,2020-04-05,Infection Rate
China,1.0,2020-03-08,Infection Rate
China,1.0,2020-03-27,Infection Rate
China,1.0,2020-03-01,Infection Rate
China,2.0,2020-02-18,Infection Rate
China,1.0,2020-03-05,Infection Rate
China,1.0,2020-01-23,Infection Rate
China,1.0,2020-04-04,Infection Rate
China,1.0,2020-03-12,Infection Rate
China,1.0,2020-02-05,Infection Rate
China,1.0,2020-03-19,Infection Rate
China,1.0,2020-03-11,Infection Rate
China,1.0,2020-02-08,Infection Rate
China,2.0,2020-02-26,Infection Rate
China,1.0,2020-01-31,Infection Rate
China,1.0,2020-04-13,Infection Rate
China,1.0,2020-03-15,Infection Rate
China,1.0,2020-04-07,Infection Rate
China,1.0,2020-04-10,Infection Rate
China,1.0,2020-03-18,Infection Rate
China,2.0,2020-02-23,Infection Rate
China,1.0,2020-03-29,Infection Rate
China,1.0,2020-03-03,Infection Rate
China,1.0,2020-03-04,Infection Rate
Colombia,1.0,2020-01-31,Infection Rate
Colombia,1.0,2020-02-19,Infection Rate
Colombia,1.0,2020-03-06,Infection Rate
Colombia,1.0,2020-03-27,Infection Rate
Colombia,1.0,2020-03-04,Infection Rate
Colombia,1.0,2020-02-04,Infection Rate
Colombia,1.0,2020-03-31,Infection Rate
Colombia,1.0,2020-03-07,Infection Rate
Colombia,1.0,2020-02-16,Infection Rate
Colombia,1.0,2020-03-28,Infection Rate
Colombia,2.0,2020-04-12,Infection Rate
Colombia,1.0,2020-02-17,Infection Rate
Colombia,1.0,2020-03-25,Infection Rate
Colombia,1.0,2020-04-06,Infection Rate
Colombia,1.0,2020-03-18,Infection Rate
Colombia,1.0,2020-03-12,Infection Rate
Colombia,1.0,2020-02-14,Infection Rate
Colombia,1.0,2020-01-25,Infection Rate
Colombia,1.0,2020-01-30,Infection Rate
Colombia,1.0,2020-04-05,Infection Rate
Colombia,1.0,2020-01-28,Infection Rate
Colombia,2.0,2020-04-15,Infection Rate
Colombia,2.0,2020-04-10,Infection Rate
Colombia,1.0,2020-01-23,Infection Rate
Colombia,1.0,2020-03-01,Infection Rate
Colombia,1.0,2020-01-27,Infection Rate
Colombia,1.0,2020-03-22,Infection Rate
Colombia,1.0,2020-02-06,Infection Rate
Colombia,1.0,2020-03-02,Infection Rate
Colombia,1.0,2020-02-10,Infection Rate
Colombia,1.0,2020-03-21,Infection Rate
Colombia,2.0,2020-04-07,Infection Rate
Colombia,1.0,2020-02-22,Infection Rate
Colombia,2.0,2020-04-14,Infection Rate
Colombia,1.0,2020-02-25,Infection Rate
Colombia,1.0,2020-01-26,Infection Rate
Colombia,1.0,2020-03-11,Infection Rate
Colombia,1.0,2020-01-29,Infection Rate
Colombia,1.0,2020-02-11,Infection Rate
Colombia,1.0,2020-03-10,Infection Rate
Colombia,1.0,2020-02-09,Infection Rate
Colombia,1.0,2020-03-05,Infection Rate
Colombia,1.0,2020-02-12,Infection Rate
Colombia,2.0,2020-04-11,Infection Rate
Colombia,1.0,2020-04-03,Infection Rate
Colombia,1.0,2020-03-23,Infection Rate
Colombia,1.0,2020-01-22,Infection Rate
Colombia,1.0,2020-04-02,Infection Rate
Colombia,1.0,2020-02-15,Infection Rate
Colombia,1.0,2020-03-29,Infection Rate
Colombia,1.0,2020-02-13,Infection Rate
Colombia,1.0,2020-02-29,Infection Rate
Colombia,1.0,2020-01-24,Infection Rate
Colombia,2.0,2020-04-09,Infection Rate
Colombia,1.0,2020-02-20,Infection Rate
Colombia,1.0,2020-02-24,Infection Rate
Colombia,2.0,2020-04-08,Infection Rate
Colombia,1.0,2020-02-07,Infection Rate
Colombia,1.0,2020-02-02,Infection Rate
Colombia,1.0,2020-03-20,Infection Rate
Colombia,1.0,2020-03-08,Infection Rate
Colombia,1.0,2020-03-14,Infection Rate
Colombia,1.0,2020-03-30,Infection Rate
Colombia,1.0,2020-03-15,Infection Rate
Colombia,1.0,2020-02-27,Infection Rate
Colombia,1.0,2020-03-19,Infection Rate
Colombia,1.0,2020-04-04,Infection Rate
Colombia,1.0,2020-02-01,Infection Rate
Colombia,1.0,2020-02-23,Infection Rate
Colombia,1.0,2020-03-09,Infection Rate
Colombia,1.0,2020-02-05,Infection Rate
Colombia,1.0,2020-02-21,Infection Rate
Colombia,1.0,2020-03-26,Infection Rate
Colombia,1.0,2020-02-03,Infection Rate
Colombia,2.0,2020-04-13,Infection Rate
Colombia,1.0,2020-02-26,Infection Rate
Colombia,1.0,2020-02-18,Infection Rate
Colombia,1.0,2020-03-03,Infection Rate
Colombia,1.0,2020-02-28,Infection Rate
Colombia,1.0,2020-03-24,Infection Rate
Colombia,1.0,2020-03-17,Infection Rate
Colombia,1.0,2020-03-13,Infection Rate
Colombia,1.0,2020-04-01,Infection Rate
Colombia,1.0,2020-02-08,Infection Rate
Colombia,1.0,2020-03-16,Infection Rate
Congo (Brazzaville),1.0,2020-03-04,Infection Rate
Congo (Brazzaville),1.0,2020-04-02,Infection Rate
Congo (Brazzaville),1.0,2020-02-02,Infection Rate
Congo (Brazzaville),1.0,2020-01-24,Infection Rate
Congo (Brazzaville),1.0,2020-04-06,Infection Rate
Congo (Brazzaville),1.0,2020-04-01,Infection Rate
Congo (Brazzaville),1.0,2020-03-09,Infection Rate
Congo (Brazzaville),1.0,2020-03-15,Infection Rate
Congo (Brazzaville),1.0,2020-02-22,Infection Rate
Congo (Brazzaville),1.0,2020-04-12,Infection Rate
Congo (Brazzaville),1.0,2020-03-20,Infection Rate
Congo (Brazzaville),1.0,2020-01-23,Infection Rate
Congo (Brazzaville),1.0,2020-03-12,Infection Rate
Congo (Brazzaville),1.0,2020-02-23,Infection Rate
Congo (Brazzaville),1.0,2020-03-10,Infection Rate
Congo (Brazzaville),1.0,2020-03-29,Infection Rate
Congo (Brazzaville),1.0,2020-02-28,Infection Rate
Congo (Brazzaville),1.0,2020-04-09,Infection Rate
Congo (Brazzaville),1.0,2020-02-16,Infection Rate
Congo (Brazzaville),1.0,2020-04-15,Infection Rate
Congo (Brazzaville),1.0,2020-03-08,Infection Rate
Congo (Brazzaville),1.0,2020-02-12,Infection Rate
Congo (Brazzaville),1.0,2020-02-15,Infection Rate
Congo (Brazzaville),1.0,2020-03-25,Infection Rate
Congo (Brazzaville),1.0,2020-01-29,Infection Rate
Congo (Brazzaville),1.0,2020-02-20,Infection Rate
Congo (Brazzaville),1.0,2020-02-09,Infection Rate
Congo (Brazzaville),1.0,2020-03-13,Infection Rate
Congo (Brazzaville),1.0,2020-01-31,Infection Rate
Congo (Brazzaville),1.0,2020-03-06,Infection Rate
Congo (Brazzaville),1.0,2020-02-29,Infection Rate
Congo (Brazzaville),1.0,2020-02-26,Infection Rate
Congo (Brazzaville),1.0,2020-04-11,Infection Rate
Congo (Brazzaville),1.0,2020-04-14,Infection Rate
Congo (Brazzaville),1.0,2020-04-08,Infection Rate
Congo (Brazzaville),1.0,2020-03-16,Infection Rate
Congo (Brazzaville),1.0,2020-03-17,Infection Rate
Congo (Brazzaville),1.0,2020-02-10,Infection Rate
Congo (Brazzaville),1.0,2020-04-07,Infection Rate
Congo (Brazzaville),1.0,2020-02-05,Infection Rate
Congo (Brazzaville),1.0,2020-03-30,Infection Rate
Congo (Brazzaville),1.0,2020-01-22,Infection Rate
Congo (Brazzaville),1.0,2020-01-27,Infection Rate
Congo (Brazzaville),1.0,2020-02-14,Infection Rate
Congo (Brazzaville),1.0,2020-02-03,Infection Rate
Congo (Brazzaville),1.0,2020-03-28,Infection Rate
Congo (Brazzaville),1.0,2020-02-08,Infection Rate
Congo (Brazzaville),1.0,2020-03-03,Infection Rate
Congo (Brazzaville),1.0,2020-03-14,Infection Rate
Congo (Brazzaville),1.0,2020-04-05,Infection Rate
Congo (Brazzaville),1.0,2020-03-24,Infection Rate
Congo (Brazzaville),1.0,2020-03-01,Infection Rate
Congo (Brazzaville),1.0,2020-03-31,Infection Rate
Congo (Brazzaville),1.0,2020-02-19,Infection Rate
Congo (Brazzaville),1.0,2020-01-25,Infection Rate
Congo (Brazzaville),1.0,2020-02-21,Infection Rate
Congo (Brazzaville),1.0,2020-02-13,Infection Rate
Congo (Brazzaville),1.0,2020-03-05,Infection Rate
Congo (Brazzaville),1.0,2020-03-22,Infection Rate
Congo (Brazzaville),1.0,2020-03-02,Infection Rate
Congo (Brazzaville),1.0,2020-03-11,Infection Rate
Congo (Brazzaville),1.0,2020-03-27,Infection Rate
Congo (Brazzaville),1.0,2020-03-18,Infection Rate
Congo (Brazzaville),1.0,2020-02-11,Infection Rate
Congo (Brazzaville),1.0,2020-02-04,Infection Rate
Congo (Brazzaville),1.0,2020-02-24,Infection Rate
Congo (Brazzaville),1.0,2020-01-26,Infection Rate
Congo (Brazzaville),1.0,2020-02-25,Infection Rate
Congo (Brazzaville),1.0,2020-02-07,Infection Rate
Congo (Brazzaville),1.0,2020-03-26,Infection Rate
Congo (Brazzaville),1.0,2020-04-03,Infection Rate
Congo (Brazzaville),1.0,2020-02-27,Infection Rate
Congo (Brazzaville),1.0,2020-03-19,Infection Rate
Congo (Brazzaville),1.0,2020-02-06,Infection Rate
Congo (Brazzaville),1.0,2020-04-13,Infection Rate
Congo (Brazzaville),1.0,2020-04-04,Infection Rate
Congo (Brazzaville),1.0,2020-01-30,Infection Rate
Congo (Brazzaville),1.0,2020-01-28,Infection Rate
Congo (Brazzaville),1.0,2020-03-21,Infection Rate
Congo (Brazzaville),1.0,2020-03-23,Infection Rate
Congo (Brazzaville),1.0,2020-02-01,Infection Rate
Congo (Brazzaville),1.0,2020-02-17,Infection Rate
Congo (Brazzaville),1.0,2020-04-10,Infection Rate
Congo (Brazzaville),1.0,2020-03-07,Infection Rate
Congo (Brazzaville),1.0,2020-02-18,Infection Rate
Congo (Kinshasa),1.0,2020-04-05,Infection Rate
Congo (Kinshasa),1.0,2020-03-31,Infection Rate
Congo (Kinshasa),1.0,2020-04-12,Infection Rate
Congo (Kinshasa),1.0,2020-03-17,Infection Rate
Congo (Kinshasa),1.0,2020-02-16,Infection Rate
Congo (Kinshasa),1.0,2020-02-10,Infection Rate
Congo (Kinshasa),1.0,2020-03-16,Infection Rate
Congo (Kinshasa),1.0,2020-02-15,Infection Rate
Congo (Kinshasa),1.0,2020-02-03,Infection Rate
Congo (Kinshasa),1.0,2020-03-24,Infection Rate
Congo (Kinshasa),1.0,2020-04-03,Infection Rate
Congo (Kinshasa),1.0,2020-02-12,Infection Rate
Congo (Kinshasa),1.0,2020-02-20,Infection Rate
Congo (Kinshasa),1.0,2020-04-01,Infection Rate
Congo (Kinshasa),1.0,2020-03-01,Infection Rate
Congo (Kinshasa),1.0,2020-03-23,Infection Rate
Congo (Kinshasa),1.0,2020-03-14,Infection Rate
Congo (Kinshasa),1.0,2020-03-22,Infection Rate
Congo (Kinshasa),1.0,2020-03-10,Infection Rate
Congo (Kinshasa),1.0,2020-04-15,Infection Rate
Congo (Kinshasa),1.0,2020-03-25,Infection Rate
Congo (Kinshasa),1.0,2020-02-06,Infection Rate
Congo (Kinshasa),1.0,2020-02-11,Infection Rate
Congo (Kinshasa),1.0,2020-03-03,Infection Rate
Congo (Kinshasa),1.0,2020-01-25,Infection Rate
Congo (Kinshasa),1.0,2020-03-07,Infection Rate
Congo (Kinshasa),1.0,2020-04-07,Infection Rate
Congo (Kinshasa),1.0,2020-04-06,Infection Rate
Congo (Kinshasa),1.0,2020-04-10,Infection Rate
Congo (Kinshasa),1.0,2020-02-04,Infection Rate
Congo (Kinshasa),1.0,2020-01-30,Infection Rate
Congo (Kinshasa),1.0,2020-01-29,Infection Rate
Congo (Kinshasa),1.0,2020-02-17,Infection Rate
Congo (Kinshasa),1.0,2020-04-14,Infection Rate
Congo (Kinshasa),1.0,2020-04-11,Infection Rate
Congo (Kinshasa),1.0,2020-04-08,Infection Rate
Congo (Kinshasa),1.0,2020-03-12,Infection Rate
Congo (Kinshasa),1.0,2020-03-27,Infection Rate
Congo (Kinshasa),1.0,2020-02-13,Infection Rate
Congo (Kinshasa),1.0,2020-02-01,Infection Rate
Congo (Kinshasa),1.0,2020-01-26,Infection Rate
Congo (Kinshasa),1.0,2020-03-09,Infection Rate
Congo (Kinshasa),1.0,2020-03-28,Infection Rate
Congo (Kinshasa),1.0,2020-02-22,Infection Rate
Congo (Kinshasa),1.0,2020-02-02,Infection Rate
Congo (Kinshasa),1.0,2020-03-26,Infection Rate
Congo (Kinshasa),1.0,2020-03-30,Infection Rate
Congo (Kinshasa),1.0,2020-01-22,Infection Rate
Congo (Kinshasa),1.0,2020-03-06,Infection Rate
Congo (Kinshasa),1.0,2020-03-20,Infection Rate
Congo (Kinshasa),1.0,2020-01-24,Infection Rate
Congo (Kinshasa),1.0,2020-01-31,Infection Rate
Congo (Kinshasa),1.0,2020-03-19,Infection Rate
Congo (Kinshasa),1.0,2020-03-18,Infection Rate
Congo (Kinshasa),1.0,2020-03-11,Infection Rate
Congo (Kinshasa),1.0,2020-01-27,Infection Rate
Congo (Kinshasa),1.0,2020-03-08,Infection Rate
Congo (Kinshasa),1.0,2020-02-14,Infection Rate
Congo (Kinshasa),1.0,2020-03-15,Infection Rate
Congo (Kinshasa),1.0,2020-03-21,Infection Rate
Congo (Kinshasa),1.0,2020-04-02,Infection Rate
Congo (Kinshasa),1.0,2020-04-09,Infection Rate
Congo (Kinshasa),1.0,2020-01-23,Infection Rate
Congo (Kinshasa),1.0,2020-01-28,Infection Rate
Congo (Kinshasa),1.0,2020-02-05,Infection Rate
Congo (Kinshasa),1.0,2020-02-29,Infection Rate
Congo (Kinshasa),1.0,2020-02-27,Infection Rate
Congo (Kinshasa),1.0,2020-02-24,Infection Rate
Congo (Kinshasa),1.0,2020-03-05,Infection Rate
Congo (Kinshasa),1.0,2020-02-07,Infection Rate
Congo (Kinshasa),1.0,2020-03-29,Infection Rate
Congo (Kinshasa),1.0,2020-03-02,Infection Rate
Congo (Kinshasa),1.0,2020-04-13,Infection Rate
Congo (Kinshasa),1.0,2020-02-28,Infection Rate
Congo (Kinshasa),1.0,2020-02-23,Infection Rate
Congo (Kinshasa),1.0,2020-02-19,Infection Rate
Congo (Kinshasa),1.0,2020-02-09,Infection Rate
Congo (Kinshasa),1.0,2020-03-13,Infection Rate
Congo (Kinshasa),1.0,2020-02-26,Infection Rate
Congo (Kinshasa),1.0,2020-02-25,Infection Rate
Congo (Kinshasa),1.0,2020-02-08,Infection Rate
Congo (Kinshasa),1.0,2020-04-04,Infection Rate
Congo (Kinshasa),1.0,2020-02-21,Infection Rate
Congo (Kinshasa),1.0,2020-03-04,Infection Rate
Congo (Kinshasa),1.0,2020-02-18,Infection Rate
Costa Rica,2.0,2020-03-31,Infection Rate
Costa Rica,2.0,2020-03-24,Infection Rate
Costa Rica,1.0,2020-02-11,Infection Rate
Costa Rica,1.0,2020-03-07,Infection Rate
Costa Rica,2.0,2020-03-25,Infection Rate
Costa Rica,1.0,2020-03-15,Infection Rate
Costa Rica,2.0,2020-04-11,Infection Rate
Costa Rica,1.0,2020-01-28,Infection Rate
Costa Rica,1.0,2020-02-03,Infection Rate
Costa Rica,1.0,2020-02-02,Infection Rate
Costa Rica,1.0,2020-03-17,Infection Rate
Costa Rica,1.0,2020-03-16,Infection Rate
Costa Rica,2.0,2020-03-26,Infection Rate
Costa Rica,2.0,2020-04-06,Infection Rate
Costa Rica,2.0,2020-03-23,Infection Rate
Costa Rica,1.0,2020-03-09,Infection Rate
Costa Rica,1.0,2020-03-06,Infection Rate
Costa Rica,2.0,2020-04-09,Infection Rate
Costa Rica,1.0,2020-03-21,Infection Rate
Costa Rica,2.0,2020-04-15,Infection Rate
Costa Rica,2.0,2020-03-30,Infection Rate
Costa Rica,1.0,2020-02-06,Infection Rate
Costa Rica,1.0,2020-01-29,Infection Rate
Costa Rica,1.0,2020-02-22,Infection Rate
Costa Rica,1.0,2020-02-04,Infection Rate
Costa Rica,1.0,2020-03-13,Infection Rate
Costa Rica,1.0,2020-02-16,Infection Rate
Costa Rica,2.0,2020-03-28,Infection Rate
Costa Rica,1.0,2020-02-26,Infection Rate
Costa Rica,1.0,2020-03-01,Infection Rate
Costa Rica,2.0,2020-04-01,Infection Rate
Costa Rica,1.0,2020-01-31,Infection Rate
Costa Rica,2.0,2020-04-14,Infection Rate
Costa Rica,1.0,2020-01-23,Infection Rate
Costa Rica,1.0,2020-02-21,Infection Rate
Costa Rica,1.0,2020-02-01,Infection Rate
Costa Rica,1.0,2020-01-25,Infection Rate
Costa Rica,1.0,2020-03-12,Infection Rate
Costa Rica,1.0,2020-03-04,Infection Rate
Costa Rica,1.0,2020-02-29,Infection Rate
Costa Rica,1.0,2020-03-11,Infection Rate
